,titan,io,callisto,europa,ganymede
2015-02-25,7.37145627980329e-05,8.816781154719067e-05,4.336368974589e-05,4.309000432289878e-05,3.7882506054076615e-05
2015-02-26,7.376771946154825e-05,8.840822479116994e-05,4.3704416209155994e-05,4.2699260919487614e-05,3.699193614381535e-05
2015-02-27,7.280857978653188e-05,8.590012617792908e-05,4.384912993971035e-05,4.451928015369866e-05,3.6581632349097504e-05
2015-02-28,7.065106397696752e-05,8.621739248715343e-05,4.3525458405024864e-05,4.458602549650692e-05,3.659088003771238e-05
2015-03-01,7.177221647935994e-05,8.631301964134863e-05,4.3633072083881785e-05,4.648479512581183e-05,3.652918470220534e-05
2015-03-02,7.29345239889323e-05,8.367290928501525e-05,4.3791181153718384e-05,4.762266821800587e-05,3.719330350904215e-05
2015-03-03,7.184384654523868e-05,8.335736655928905e-05,4.423681074872121e-05,4.84623003480511e-05,3.738172454537114e-05
2015-03-04,7.041411793107244e-05,8.127978566929706e-05,4.469097639536734e-05,4.807167726217365e-05,3.7780759086558646e-05
2015-03-05,6.997842835221313e-05,8.181293747289153e-05,4.471888682999747e-05,4.610116722392199e-05,3.8485080707140185e-05
2015-03-06,6.960320459103997e-05,8.04728302032931e-05,4.434333269998092e-05,4.686288741528877e-05,3.822403129483121e-05
2015-03-07,6.973103877649933e-05,8.05700464792114e-05,4.4438484869013806e-05,4.7303057779002344e-05,3.6966873767863007e-05
2015-03-08,7.082092013077634e-05,8.204914406451103e-05,4.468764562659544e-05,4.7813463117885036e-05,3.667296214771021e-05
2015-03-09,7.120120218617743e-05,8.303107307972013e-05,4.500722581113337e-05,4.645866242025676e-05,3.668818849655864e-05
2015-03-10,6.84491245415142e-05,8.508352393254981e-05,4.599216632916736e-05,4.57516449057227e-05,3.6909485287228705e-05
2015-03-11,6.687692968743164e-05,8.226120759990962e-05,4.654061590692038e-05,4.446568494875791e-05,3.649625680846036e-05
2015-03-12,6.825011286837324e-05,8.218622879541115e-05,4.628549933749504e-05,4.3238532818179465e-05,3.6222972890964655e-05
2015-03-13,6.956618636855261e-05,8.213109627841497e-05,4.608550787410515e-05,4.4438907373933745e-05,3.5474613661046206e-05
2015-03-14,6.989089520459402e-05,8.052261541768857e-05,4.5921193140729955e-05,4.5444206371536566e-05,3.580784790879754e-05
2015-03-15,6.87047108589578e-05,7.775475712001878e-05,4.5732868110270886e-05,4.77588193454892e-05,3.582958910941514e-05
2015-03-16,6.798031756094502e-05,7.743507712043574e-05,4.630039818631637e-05,4.8049573139419266e-05,3.5086443818332924e-05
2015-03-17,6.709220171918773e-05,7.797049289082203e-05,4.674421449468724e-05,4.789104905511543e-05,3.575172599568077e-05
2015-03-18,6.763471378978814e-05,7.884738142061032e-05,4.703259393989967e-05,4.787002930672912e-05,3.5150076981516065e-05
2015-03-19,6.670339479319942e-05,7.821527918805415e-05,4.58905925229125e-05,4.84675154077685e-05,3.412938870273052e-05
2015-03-20,6.559726817023659e-05,7.732533967907962e-05,4.634862774510751e-05,4.910864455642816e-05,3.4118610996669574e-05
2015-03-21,6.56348591654421e-05,7.483368426841608e-05,4.6698319560389834e-05,5.044744147952862e-05,3.412079146380975e-05
2015-03-22,6.566894456483396e-05,7.578921411033335e-05,4.699559667598052e-05,5.180837153928586e-05,3.273842266993121e-05
2015-03-23,6.493996062806318e-05,7.864890251263468e-05,4.673826314371965e-05,5.0737477377715834e-05,3.236286533914168e-05
2015-03-24,6.608604874647206e-05,8.116771347954632e-05,4.752860602552644e-05,4.880211798874434e-05,3.17510851761682e-05
2015-03-25,6.559901015812386e-05,8.04955219038117e-05,4.7982584824302066e-05,4.7428352195177936e-05,3.1116677618570066e-05
2015-03-26,6.582889559969551e-05,8.175468891535864e-05,4.847231580118461e-05,4.863267371857383e-05,3.012495027543416e-05
2015-03-27,6.557625550884794e-05,8.037175151032194e-05,4.8812260176500644e-05,4.7517242702355134e-05,3.0212782010874406e-05
2015-03-28,6.49176553033648e-05,8.041312662099287e-05,4.8098882198921444e-05,4.8734638982805834e-05,3.135534346898616e-05
2015-03-29,6.48858635545757e-05,8.136338075348526e-05,4.7959143941511684e-05,4.9040914570586125e-05,3.1476597799118267e-05
2015-03-30,6.499246814661852e-05,8.430844050355546e-05,4.75790894756134e-05,4.8506180441609814e-05,3.197946759603276e-05
2015-03-31,6.371979880315237e-05,8.563088727897572e-05,4.790656747277744e-05,4.798034284880792e-05,3.1711572889392414e-05
2015-04-01,6.458867064895735e-05,8.40030442892381e-05,4.883723120374661e-05,4.8545388918741494e-05,3.24062435648198e-05
2015-04-02,6.43893260119377e-05,8.351875380552265e-05,4.856524318830324e-05,4.8658680764424034e-05,3.2728953585081655e-05
2015-04-03,6.478178274549329e-05,8.134526718239776e-05,4.8153551913454606e-05,4.7744445629716026e-05,3.235029721970761e-05
2015-04-04,6.561639728053237e-05,8.268712358994179e-05,4.9156435866226644e-05,4.765410563822847e-05,3.200222801424957e-05
2015-04-05,6.717061403183067e-05,8.128522160255613e-05,4.972501130473539e-05,4.8050343195882306e-05,3.1945913169684204e-05
2015-04-06,6.68700284760515e-05,7.992695027136953e-05,4.955607451218036e-05,4.7164704682023384e-05,3.1108406002733346e-05
2015-04-07,6.785179884216674e-05,8.161028737463383e-05,4.9952481970816365e-05,4.9603715471580045e-05,3.2275305054785264e-05
2015-04-08,6.717880926876418e-05,8.202715122029858e-05,5.025999495611444e-05,4.890648063948788e-05,3.207033585672647e-05
2015-04-09,6.632117727645159e-05,8.328111992317311e-05,4.93870078153158e-05,4.9797297044573696e-05,3.2733280243668617e-05
2015-04-10,6.52934293450258e-05,8.352210716089381e-05,4.919799380531664e-05,4.8608669502625546e-05,3.21306835571189e-05
2015-04-11,6.667228167778205e-05,8.386276472216458e-05,4.855157527483556e-05,4.879515580058502e-05,3.131398572264743e-05
2015-04-12,6.71134307641541e-05,8.356811499954375e-05,4.864834521423056e-05,4.914787899656936e-05,3.130704371256954e-05
2015-04-13,6.768302488779909e-05,8.250308554558217e-05,4.834003682652188e-05,4.871445895626714e-05,3.03503847254305e-05
2015-04-14,6.792539276556653e-05,8.238603903620856e-05,4.871929145555676e-05,4.829128150363182e-05,3.081384161496281e-05
2015-04-15,6.700146584481814e-05,8.124670111109289e-05,4.85861373278329e-05,4.7854901317423426e-05,3.063357911847753e-05
2015-04-16,6.613471127026038e-05,7.999629952615273e-05,4.885532916598656e-05,4.6484899419274583e-05,3.0002739068279993e-05
2015-04-17,6.694478329793974e-05,7.954206923321827e-05,4.951441677092383e-05,4.7730594410655414e-05,3.0428623422285028e-05
2015-04-18,6.591351284490621e-05,8.10420157020264e-05,4.95590884947994e-05,4.72400356150704e-05,2.9571080041312925e-05
2015-04-19,6.652941896700959e-05,8.249692159312261e-05,4.9190150527067544e-05,4.731165543314653e-05,3.0196666117365822e-05
2015-04-20,6.651446525696159e-05,8.258559086948836e-05,4.989652433562419e-05,4.646104363992265e-05,2.9718997302419226e-05
2015-04-21,6.705699293330092e-05,8.284273667191755e-05,5.018705236325971e-05,4.8327824016869414e-05,2.839954770705866e-05
2015-04-22,6.712326893265619e-05,8.056433599046287e-05,5.0912779087308735e-05,4.91081154643247e-05,2.8456907913199103e-05
2015-04-23,6.774189428560007e-05,7.746661677221489e-05,5.101472933377593e-05,4.8505434397272396e-05,2.814244309057301e-05
2015-04-24,6.76480564367754e-05,7.74147874187392e-05,5.1191928733151926e-05,5.073872153804615e-05,2.8673550271696158e-05
2015-04-25,6.621453081057105e-05,7.5595798187722e-05,5.096254244718601e-05,5.1206665473646495e-05,2.8279419911125814e-05
2015-04-26,6.575327197566594e-05,7.722059144965598e-05,5.1604462772081305e-05,5.1517710323967236e-05,2.865056953083034e-05
2015-04-27,6.497550957962339e-05,7.770046778610151e-05,5.131578092876232e-05,5.081018423291894e-05,2.813380414035116e-05
2015-04-28,6.44310727970776e-05,7.878552518780779e-05,5.190585814118798e-05,5.229500144099397e-05,2.926616878129451e-05
2015-04-29,6.296475977873861e-05,7.900783504877218e-05,5.140217948462755e-05,5.238102995019922e-05,2.957540736314712e-05
2015-04-30,6.343819083132196e-05,8.264158445547842e-05,5.090762129444926e-05,5.1492679819409304e-05,2.9722402631993106e-05
2015-05-01,6.39128578014958e-05,8.25571774099032e-05,5.029184918803331e-05,5.1939238386200515e-05,2.89712322949498e-05
2015-05-02,6.304737042239772e-05,8.273832728100672e-05,5.0706183779780645e-05,5.271119157934656e-05,2.8587951274916534e-05
2015-05-03,6.429976975375062e-05,8.364491178758371e-05,4.9970696172518814e-05,5.37193891378962e-05,2.8965472569808526e-05
2015-05-04,6.588908424909334e-05,8.190623576043166e-05,5.0837125515235115e-05,5.2626408797440405e-05,2.8836266082077344e-05
2015-05-05,6.60122177276179e-05,8.105088964072138e-05,5.174428879062276e-05,5.309263244135387e-05,2.742813527523147e-05
2015-05-06,6.482307948751931e-05,8.125092821642532e-05,5.169921425385304e-05,5.244911496316007e-05,2.6941349292153305e-05
2015-05-07,6.386162287919106e-05,8.060429041512052e-05,5.2505752898834857e-05,5.184263449065085e-05,2.5523223357470926e-05
2015-05-08,6.291350649001437e-05,7.916141680075484e-05,5.2107478263119233e-05,5.192263900477556e-05,2.609561875632771e-05
2015-05-09,6.326330765182853e-05,7.704498495719747e-05,5.1775974655665635e-05,5.294732323268825e-05,2.5775080364276448e-05
2015-05-10,6.426251333335742e-05,7.760052550853658e-05,5.156783773951901e-05,5.247808244468466e-05,2.660525535125302e-05
2015-05-11,6.365550188425217e-05,7.692082709298553e-05,5.063540066752026e-05,5.3271063035653654e-05,2.6509030736532324e-05
2015-05-12,6.339809783462158e-05,7.744556672695246e-05,4.988640746672601e-05,5.294101719366395e-05,2.6650092772584344e-05
2015-05-13,6.343449996126793e-05,7.488074709627313e-05,4.9863487747492385e-05,5.23731949104711e-05,2.6999457176213326e-05
2015-05-14,6.231279820489988e-05,7.567239069028453e-05,5.066490042548999e-05,5.2288423419089014e-05,2.738902137866539e-05
2015-05-15,6.153071210346361e-05,7.756976615636013e-05,5.084089835571959e-05,4.9989517663995287e-05,2.772915778415097e-05
2015-05-16,6.211433245240094e-05,7.766538013664892e-05,5.1156209766700655e-05,4.9881963740894264e-05,2.7954307609823204e-05
2015-05-17,6.091190008317149e-05,7.720699097246708e-05,5.112889942271437e-05,4.969428731760317e-05,2.9530059952431742e-05
2015-05-18,6.075305836228395e-05,7.601196326967319e-05,5.148152212175461e-05,4.745112057102929e-05,2.9515509496702563e-05
2015-05-19,6.089131085196264e-05,7.803895272595618e-05,5.170229248485647e-05,5.0078591050661814e-05,2.950763624531838e-05
2015-05-20,6.057107579393595e-05,8.019245851009771e-05,5.128452094038671e-05,4.906538991744647e-05,2.899477111073523e-05
2015-05-21,6.121070242781634e-05,8.075439963106668e-05,5.105913464609202e-05,4.9996793792139727e-05,2.9237416053096155e-05
2015-05-22,6.176807021707198e-05,8.249844850571897e-05,5.084347874806383e-05,5.0189279641177365e-05,2.955238346280531e-05
2015-05-23,6.15442651683562e-05,8.459507989067028e-05,5.1371690209078835e-05,5.139116495844753e-05,2.9758846913585657e-05
2015-05-24,6.212232516356053e-05,8.240037827267344e-05,5.260760121217345e-05,5.158937193838753e-05,2.9785211130173295e-05
2015-05-25,6.27361438223506e-05,8.573985988613586e-05,5.314646266119105e-05,4.977390393245962e-05,2.982708256604738e-05
2015-05-26,6.191388106646656e-05,8.443677865699328e-05,5.3160527131446145e-05,5.046713028011851e-05,2.9180697154851387e-05
2015-05-27,6.154775267908086e-05,8.631570164441271e-05,5.275978351582111e-05,5.019199210787306e-05,2.9434888807688964e-05
2015-05-28,6.02183869438111e-05,8.651454341479514e-05,5.2621506277938934e-05,5.1541564964674436e-05,2.9973290261553487e-05
2015-05-29,6.095534079508802e-05,8.464642321315274e-05,5.278446398837566e-05,5.2119256453542206e-05,2.9837304170943213e-05
2015-05-30,6.080588797185982e-05,8.378581045342948e-05,5.3281218094891614e-05,5.1818830518524095e-05,2.9737320014211477e-05
2015-05-31,6.0483767858610094e-05,8.322997617571382e-05,5.35025354797547e-05,5.359220980594159e-05,3.02550668860313e-05
2015-06-01,5.9551271547775286e-05,8.524183561720022e-05,5.4058197475281844e-05,5.481354816727624e-05,3.063370448685987e-05
2015-06-02,5.858235487155028e-05,8.761376180199676e-05,5.423592757569651e-05,5.3118027304233095e-05,3.088286678054608e-05
2015-06-03,5.926333745809309e-05,8.471658689557238e-05,5.387210445939594e-05,5.207260872852615e-05,3.0310324581783732e-05
2015-06-04,6.022656599813381e-05,8.28937396231133e-05,5.375712703314939e-05,5.073513378217598e-05,2.988890463884175e-05
2015-06-05,5.9788834401608426e-05,8.226551358325729e-05,5.414373504275538e-05,4.9958574098729613e-05,2.9528337123219117e-05
2015-06-06,6.110048554908154e-05,8.217981965130683e-05,5.422356738926659e-05,4.9642803173766126e-05,2.9166637865785106e-05
2015-06-07,6.235719814839946e-05,8.393604956680178e-05,5.351391563634955e-05,5.0599653635519104e-05,2.8144300465937633e-05
2015-06-08,6.232609751699592e-05,8.584573959846686e-05,5.295210933620176e-05,5.134459777234035e-05,2.721255886850571e-05
2015-06-09,6.186886184478269e-05,8.683433633516202e-05,5.3427037609798944e-05,5.2020535594721196e-05,2.7688949798987395e-05
2015-06-10,6.10690337894404e-05,8.801325499963042e-05,5.352136428826704e-05,5.307958981770611e-05,2.691301300306037e-05
2015-06-11,6.162869318382391e-05,8.53204968265242e-05,5.368098188096582e-05,5.265430787981806e-05,2.5975141768830312e-05
2015-06-12,6.16090592464591e-05,8.660299484541945e-05,5.3249806436728164e-05,5.349083543415567e-05,2.5545236795210258e-05
2015-06-13,6.034380330910416e-05,8.437179664300132e-05,5.313635862957966e-05,5.252516561959908e-05,2.6238260573796524e-05
2015-06-14,6.159935462801691e-05,8.230365288675046e-05,5.225886237281152e-05,5.074615189593068e-05,2.4721685415451944e-05
2015-06-15,6.0652950975237374e-05,8.22052010129859e-05,5.2643038688238164e-05,5.068324714629924e-05,2.412495640702339e-05
2015-06-16,6.152945760651285e-05,8.140302802250865e-05,5.345359696984353e-05,5.260392790207291e-05,2.4285587610917148e-05
2015-06-17,6.0943569145432974e-05,7.948665731172255e-05,5.369811715039141e-05,5.227626776305172e-05,2.4070664479181048e-05
2015-06-18,6.309590834852052e-05,7.825905241509723e-05,5.2973359627506156e-05,5.378473216377522e-05,2.3756123861629064e-05
2015-06-19,6.291462688956528e-05,7.831683526293709e-05,5.288979535333915e-05,5.082532018652053e-05,2.4245300491054778e-05
2015-06-20,6.214561207507074e-05,7.886949284796607e-05,5.2406764280199525e-05,5.071687106750211e-05,2.400319853723687e-05
2015-06-21,6.098612939231529e-05,8.018702127898791e-05,5.183432155919654e-05,5.1019247666150846e-05,2.457793584298429e-05
2015-06-22,6.0714550472296125e-05,8.125202761966044e-05,5.290432075444329e-05,5.299038789341459e-05,2.5403533320256244e-05
2015-06-23,6.210455353872213e-05,7.971192158340301e-05,5.299372757749943e-05,5.37734077383778e-05,2.4307573972093266e-05
2015-06-24,6.0986249202032994e-05,7.938739675705797e-05,5.2787855914671056e-05,5.4153416351176986e-05,2.477120272281752e-05
2015-06-25,6.138681934264589e-05,7.712846779828197e-05,5.3616923103572134e-05,5.209429220487394e-05,2.425955262985724e-05
2015-06-26,6.151413373323145e-05,7.983180347204133e-05,5.326346333589527e-05,5.028884342905826e-05,2.3708980545711356e-05
2015-06-27,5.9922429655578924e-05,7.749742877205534e-05,5.280412116870359e-05,4.916418886202756e-05,2.350550585639155e-05
2015-06-28,5.980493004908993e-05,8.070679221505728e-05,5.3946812417215995e-05,5.003396443004071e-05,2.2439435489518544e-05
2015-06-29,6.078716113600002e-05,8.35389136011333e-05,5.442063497440586e-05,5.112932717921126e-05,2.2856071779431275e-05
2015-06-30,5.9297314724870986e-05,8.664820268089457e-05,5.425481917353814e-05,5.125823515395034e-05,2.308420856267368e-05
2015-07-01,5.880924633094864e-05,8.434695825676464e-05,5.390166854524203e-05,5.3527618529169985e-05,2.209157978216858e-05
2015-07-02,5.906329578242442e-05,8.2864723716769e-05,5.318211917160198e-05,5.3402284319492566e-05,2.2067441314721492e-05
2015-07-03,5.977177935823086e-05,8.267875295642213e-05,5.3431028629757904e-05,5.226983599659896e-05,2.212748649244034e-05
2015-07-04,5.934298632581658e-05,8.219735757108992e-05,5.3495091524524696e-05,5.1113142698566705e-05,2.230509109613088e-05
2015-07-05,5.8588556568706096e-05,8.194968056041141e-05,5.302557746844627e-05,5.210481649076115e-05,2.1369608952381824e-05
2015-07-06,5.840774800702775e-05,8.231732453189977e-05,5.2462334266367705e-05,5.153095470111779e-05,2.1615330215496442e-05
2015-07-07,5.6484297438208486e-05,8.145324720554292e-05,5.2399078431353274e-05,5.0059938978996854e-05,2.2031191596827426e-05
2015-07-08,5.640463710321342e-05,8.176611603838424e-05,5.3583197733297894e-05,4.935241705061877e-05,2.2141417473475755e-05
2015-07-09,5.697639616397687e-05,8.092119045777224e-05,5.3384327812322496e-05,5.045799017344699e-05,2.202696386643943e-05
2015-07-10,5.585256891627033e-05,7.92795745174768e-05,5.3800751133481484e-05,5.102423269987e-05,2.1248481233415717e-05
2015-07-11,5.589388085969205e-05,7.750884819945902e-05,5.3862688385475366e-05,5.217746365171472e-05,2.113206992859773e-05
2015-07-12,5.62495649221173e-05,7.831875652408726e-05,5.439907607329708e-05,5.295206335564906e-05,2.08565013510853e-05
2015-07-13,5.559483326189607e-05,7.838879899524365e-05,5.416954485681913e-05,5.374649830791611e-05,2.1676642113721556e-05
2015-07-14,5.5638096389420966e-05,7.626831178475513e-05,5.4629472216571884e-05,5.4737330450249644e-05,2.136701154586973e-05
2015-07-15,5.676726878234284e-05,7.548688894898348e-05,5.4563372919425035e-05,5.462056809424354e-05,2.184815602701562e-05
2015-07-16,5.750150363881268e-05,7.755725058378182e-05,5.4667955094123144e-05,5.61259260574154e-05,2.120882593126261e-05
2015-07-17,5.834776543811593e-05,8.03060671692446e-05,5.3983356919973247e-05,5.6638504001726986e-05,2.0422729678060136e-05
2015-07-18,5.8976804360622026e-05,7.867082088308663e-05,5.3972743788488486e-05,5.540718043528514e-05,2.0918024476346275e-05
2015-07-19,5.9630632883944656e-05,7.948101438870481e-05,5.3421353722216125e-05,5.496123604453729e-05,2.0040867517057137e-05
2015-07-20,5.922612934794458e-05,7.853694464521332e-05,5.268954261938852e-05,5.37206476463048e-05,1.993065957606177e-05
2015-07-21,5.8511484188450424e-05,7.846341130002266e-05,5.304555723939508e-05,5.5846471475273773e-05,2.0763638021836783e-05
